threads,algo,mode,dataset,n,m,Delta,c,batch_sz,run,time_s
1,dplus1,thread,rmat_262144,262144,2601013,NA,NA,2601013,0,0.47833
1,dplus1,thread,rmat_262144,262144,2601013,NA,NA,2601013,1,0.433634
1,dplus1,thread,rmat_262144,262144,2601013,NA,NA,2601013,2,0.444038
1,dplus1,thread,rmat_262144,262144,2601013,NA,NA,2601013,3,0.432739
1,dplus1,thread,rmat_262144,262144,2601013,NA,NA,2601013,4,0.43185
1,cbyd_c2,thread,rmat_262144,262144,2601013,NA,2,2601013,0,0.431769
1,cbyd_c2,thread,rmat_262144,262144,2601013,NA,2,2601013,1,0.43081
1,cbyd_c2,thread,rmat_262144,262144,2601013,NA,2,2601013,2,0.431448
1,cbyd_c2,thread,rmat_262144,262144,2601013,NA,2,2601013,3,0.431332
1,cbyd_c2,thread,rmat_262144,262144,2601013,NA,2,2601013,4,0.430901
1,dplus1_10batch,thread,rmat_262144,262144,2601013,NA,NA,2601013,0,0.604162
1,dplus1_10batch,thread,rmat_262144,262144,2601013,NA,NA,2601013,1,0.621033
1,dplus1_10batch,thread,rmat_262144,262144,2601013,NA,NA,2601013,2,0.631159
1,dplus1_10batch,thread,rmat_262144,262144,2601013,NA,NA,2601013,3,0.648356
1,dplus1_10batch,thread,rmat_262144,262144,2601013,NA,NA,2601013,4,0.658954
1,cbyd_c2_10batch,thread,rmat_262144,262144,2601013,NA,2,2601013,0,0.674666
1,cbyd_c2_10batch,thread,rmat_262144,262144,2601013,NA,2,2601013,1,0.6834
1,cbyd_c2_10batch,thread,rmat_262144,262144,2601013,NA,2,2601013,2,0.696049
1,cbyd_c2_10batch,thread,rmat_262144,262144,2601013,NA,2,2601013,3,0.703641
1,cbyd_c2_10batch,thread,rmat_262144,262144,2601013,NA,2,2601013,4,0.715585
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,2,2601013,0,0.468873
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,2,2601013,1,0.423372
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,2,2601013,2,0.423561
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,2,2601013,3,0.423335
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,2,2601013,4,0.424629
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,3,2601013,0,0.423853
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,3,2601013,1,0.423295
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,3,2601013,2,0.423187
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,3,2601013,3,0.423832
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,3,2601013,4,0.42325
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,4,2601013,0,0.423351
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,4,2601013,1,0.423315
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,4,2601013,2,0.423533
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,4,2601013,3,0.422942
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,4,2601013,4,0.423445
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,6,2601013,0,0.42284
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,6,2601013,1,0.423126
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,6,2601013,2,0.423532
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,6,2601013,3,0.422854
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,6,2601013,4,0.422561
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,8,2601013,0,0.42377
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,8,2601013,1,0.423412
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,8,2601013,2,0.424729
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,8,2601013,3,0.423361
1,cbyd,c_scaling,rmat_262144,262144,2601013,1894,8,2601013,4,0.423566
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,2,2601013,0,0.598946
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,2,2601013,1,0.611239
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,2,2601013,2,0.627392
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,2,2601013,3,0.638288
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,2,2601013,4,0.65306
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,3,2601013,0,0.664046
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,3,2601013,1,0.676243
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,3,2601013,2,0.684449
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,3,2601013,3,0.694048
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,3,2601013,4,0.701845
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,4,2601013,0,0.710204
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,4,2601013,1,0.717682
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,4,2601013,2,0.723431
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,4,2601013,3,0.731319
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,4,2601013,4,0.735984
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,6,2601013,0,0.741348
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,6,2601013,1,0.74576
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,6,2601013,2,0.751223
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,6,2601013,3,0.757085
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,6,2601013,4,0.763158
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,8,2601013,0,0.763853
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,8,2601013,1,0.768808
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,8,2601013,2,0.772894
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,8,2601013,3,0.774406
1,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,8,2601013,4,0.778824
1,dplus1,vertex,rmat_2^12,4096,38344,286,NA,38344,0,0.006832
1,cbyd_c2,vertex,rmat_2^12,4096,38344,286,2,38344,0,0.00606
1,dplus1,vertex,rmat_2^12,4096,38344,286,NA,38344,1,0.006116
1,cbyd_c2,vertex,rmat_2^12,4096,38344,286,2,38344,1,0.00602
1,dplus1,vertex,rmat_2^12,4096,38344,286,NA,38344,2,0.00614
1,cbyd_c2,vertex,rmat_2^12,4096,38344,286,2,38344,2,0.006085
1,dplus1,vertex,rmat_2^12,4096,38344,286,NA,38344,3,0.006124
1,cbyd_c2,vertex,rmat_2^12,4096,38344,286,2,38344,3,0.006057
1,dplus1,vertex,rmat_2^12,4096,38344,286,NA,38344,4,0.006109
1,cbyd_c2,vertex,rmat_2^12,4096,38344,286,2,38344,4,0.006063
1,dplus1,vertex,rmat_2^13,8192,77999,389,NA,77999,0,0.01388
1,cbyd_c2,vertex,rmat_2^13,8192,77999,389,2,77999,0,0.012285
1,dplus1,vertex,rmat_2^13,8192,77999,389,NA,77999,1,0.012439
1,cbyd_c2,vertex,rmat_2^13,8192,77999,389,2,77999,1,0.012248
1,dplus1,vertex,rmat_2^13,8192,77999,389,NA,77999,2,0.012398
1,cbyd_c2,vertex,rmat_2^13,8192,77999,389,2,77999,2,0.012271
1,dplus1,vertex,rmat_2^13,8192,77999,389,NA,77999,3,0.012384
1,cbyd_c2,vertex,rmat_2^13,8192,77999,389,2,77999,3,0.012197
1,dplus1,vertex,rmat_2^13,8192,77999,389,NA,77999,4,0.012399
1,cbyd_c2,vertex,rmat_2^13,8192,77999,389,2,77999,4,0.012257
1,dplus1,vertex,rmat_2^14,16384,158370,546,NA,158370,0,0.02801
1,cbyd_c2,vertex,rmat_2^14,16384,158370,546,2,158370,0,0.025138
1,dplus1,vertex,rmat_2^14,16384,158370,546,NA,158370,1,0.025389
1,cbyd_c2,vertex,rmat_2^14,16384,158370,546,2,158370,1,0.025169
1,dplus1,vertex,rmat_2^14,16384,158370,546,NA,158370,2,0.025289
1,cbyd_c2,vertex,rmat_2^14,16384,158370,546,2,158370,2,0.025069
1,dplus1,vertex,rmat_2^14,16384,158370,546,NA,158370,3,0.025405
1,cbyd_c2,vertex,rmat_2^14,16384,158370,546,2,158370,3,0.025091
1,dplus1,vertex,rmat_2^14,16384,158370,546,NA,158370,4,0.02536
1,cbyd_c2,vertex,rmat_2^14,16384,158370,546,2,158370,4,0.025157
1,dplus1,vertex,rmat_2^15,32768,319975,761,NA,319975,0,0.056345
1,cbyd_c2,vertex,rmat_2^15,32768,319975,761,2,319975,0,0.051299
1,dplus1,vertex,rmat_2^15,32768,319975,761,NA,319975,1,0.051861
1,cbyd_c2,vertex,rmat_2^15,32768,319975,761,2,319975,1,0.051402
1,dplus1,vertex,rmat_2^15,32768,319975,761,NA,319975,2,0.051649
1,cbyd_c2,vertex,rmat_2^15,32768,319975,761,2,319975,2,0.051433
1,dplus1,vertex,rmat_2^15,32768,319975,761,NA,319975,3,0.052044
1,cbyd_c2,vertex,rmat_2^15,32768,319975,761,2,319975,3,0.051243
1,dplus1,vertex,rmat_2^15,32768,319975,761,NA,319975,4,0.05178
1,cbyd_c2,vertex,rmat_2^15,32768,319975,761,2,319975,4,0.051339
1,dplus1,vertex,rmat_2^16,65536,644750,992,NA,644750,0,0.1141
1,cbyd_c2,vertex,rmat_2^16,65536,644750,992,2,644750,0,0.103907
1,dplus1,vertex,rmat_2^16,65536,644750,992,NA,644750,1,0.104923
1,cbyd_c2,vertex,rmat_2^16,65536,644750,992,2,644750,1,0.103805
1,dplus1,vertex,rmat_2^16,65536,644750,992,NA,644750,2,0.105026
1,cbyd_c2,vertex,rmat_2^16,65536,644750,992,2,644750,2,0.10387
1,dplus1,vertex,rmat_2^16,65536,644750,992,NA,644750,3,0.104833
1,cbyd_c2,vertex,rmat_2^16,65536,644750,992,2,644750,3,0.103898
1,dplus1,vertex,rmat_2^16,65536,644750,992,NA,644750,4,0.104955
1,cbyd_c2,vertex,rmat_2^16,65536,644750,992,2,644750,4,0.103919
1,dplus1,vertex,rmat_2^17,131072,1295967,1364,NA,1295967,0,0.236508
1,cbyd_c2,vertex,rmat_2^17,131072,1295967,1364,2,1295967,0,0.215133
1,dplus1,vertex,rmat_2^17,131072,1295967,1364,NA,1295967,1,0.217086
1,cbyd_c2,vertex,rmat_2^17,131072,1295967,1364,2,1295967,1,0.214835
1,dplus1,vertex,rmat_2^17,131072,1295967,1364,NA,1295967,2,0.217758
1,cbyd_c2,vertex,rmat_2^17,131072,1295967,1364,2,1295967,2,0.214929
1,dplus1,vertex,rmat_2^17,131072,1295967,1364,NA,1295967,3,0.21751
1,cbyd_c2,vertex,rmat_2^17,131072,1295967,1364,2,1295967,3,0.214977
1,dplus1,vertex,rmat_2^17,131072,1295967,1364,NA,1295967,4,0.217057
1,cbyd_c2,vertex,rmat_2^17,131072,1295967,1364,2,1295967,4,0.215301
1,dplus1,vertex,rmat_2^18,262144,2601013,1894,NA,2601013,0,0.470477
1,cbyd_c2,vertex,rmat_2^18,262144,2601013,1894,2,2601013,0,0.431219
1,dplus1,vertex,rmat_2^18,262144,2601013,1894,NA,2601013,1,0.433882
1,cbyd_c2,vertex,rmat_2^18,262144,2601013,1894,2,2601013,1,0.430875
1,dplus1,vertex,rmat_2^18,262144,2601013,1894,NA,2601013,2,0.433329
1,cbyd_c2,vertex,rmat_2^18,262144,2601013,1894,2,2601013,2,0.43162
1,dplus1,vertex,rmat_2^18,262144,2601013,1894,NA,2601013,3,0.434043
1,cbyd_c2,vertex,rmat_2^18,262144,2601013,1894,2,2601013,3,0.430312
1,dplus1,vertex,rmat_2^18,262144,2601013,1894,NA,2601013,4,0.433814
1,cbyd_c2,vertex,rmat_2^18,262144,2601013,1894,2,2601013,4,0.430542
1,dplus1,vertex,rmat_2^19,524288,5214709,2484,NA,5214709,0,0.944047
1,cbyd_c2,vertex,rmat_2^19,524288,5214709,2484,2,5214709,0,0.867524
1,dplus1,vertex,rmat_2^19,524288,5214709,2484,NA,5214709,1,0.872328
1,cbyd_c2,vertex,rmat_2^19,524288,5214709,2484,2,5214709,1,0.865846
1,dplus1,vertex,rmat_2^19,524288,5214709,2484,NA,5214709,2,0.87164
1,cbyd_c2,vertex,rmat_2^19,524288,5214709,2484,2,5214709,2,0.866213
1,dplus1,vertex,rmat_2^19,524288,5214709,2484,NA,5214709,3,0.873234
1,cbyd_c2,vertex,rmat_2^19,524288,5214709,2484,2,5214709,3,0.867692
1,dplus1,vertex,rmat_2^19,524288,5214709,2484,NA,5214709,4,0.871936
1,cbyd_c2,vertex,rmat_2^19,524288,5214709,2484,2,5214709,4,0.866169
1,dplus1,vertex,rmat_2^20,1048576,10446839,3315,NA,10446839,0,1.89371
1,cbyd_c2,vertex,rmat_2^20,1048576,10446839,3315,2,10446839,0,1.73955
1,dplus1,vertex,rmat_2^20,1048576,10446839,3315,NA,10446839,1,1.74905
1,cbyd_c2,vertex,rmat_2^20,1048576,10446839,3315,2,10446839,1,1.73664
1,dplus1,vertex,rmat_2^20,1048576,10446839,3315,NA,10446839,2,1.74846
1,cbyd_c2,vertex,rmat_2^20,1048576,10446839,3315,2,10446839,2,1.73732
1,dplus1,vertex,rmat_2^20,1048576,10446839,3315,NA,10446839,3,1.74768
1,cbyd_c2,vertex,rmat_2^20,1048576,10446839,3315,2,10446839,3,1.73813
1,dplus1,vertex,rmat_2^20,1048576,10446839,3315,NA,10446839,4,1.74796
1,cbyd_c2,vertex,rmat_2^20,1048576,10446839,3315,2,10446839,4,1.73711
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,26010,0,1.05848
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,26010,0,1.12855
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,26010,1,1.14283
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,26010,1,1.15821
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,26010,2,1.16151
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,26010,2,1.16655
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,26010,3,1.16855
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,26010,3,1.17064
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,26010,4,1.17137
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,26010,4,1.17212
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,130050,0,0.805295
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,130050,0,0.809564
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,130050,1,0.825421
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,130050,1,0.83083
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,130050,2,0.843112
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,130050,2,0.84799
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,130050,3,0.856689
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,130050,3,0.859175
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,130050,4,0.86622
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,130050,4,0.864093
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,260101,0,0.720324
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,260101,0,0.718367
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,260101,1,0.741859
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,260101,1,0.743752
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,260101,2,0.744433
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,260101,2,0.747102
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,260101,3,0.756354
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,260101,3,0.762252
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,260101,4,0.765971
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,260101,4,0.767317
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,650253,0,0.620192
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,650253,0,0.596388
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,650253,1,0.608741
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,650253,1,0.604801
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,650253,2,0.623892
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,650253,2,0.630324
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,650253,3,0.641363
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,650253,3,0.634721
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,650253,4,0.633604
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,650253,4,0.625916
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,1300506,0,0.545024
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,1300506,0,0.527195
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,1300506,1,0.540132
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,1300506,1,0.53179
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,1300506,2,0.539821
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,1300506,2,0.533041
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,1300506,3,0.542925
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,1300506,3,0.5386
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,1300506,4,0.550673
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,1300506,4,0.555068
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,2601013,0,0.522816
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,2601013,0,0.48827
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,2601013,1,0.483776
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,2601013,1,0.489486
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,2601013,2,0.485297
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,2601013,2,0.488083
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,2601013,3,0.486732
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,2601013,3,0.487789
1,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,2601013,4,0.484396
1,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,2601013,4,0.489532
1,dplus1,snap,email-Enron,36692,183831,1383,NA,183831,0,0.034211
1,cbyd_c2,snap,email-Enron,36692,183831,1383,2,183831,0,0.031327
1,dplus1,snap,email-Enron,36692,183831,1383,NA,183831,1,0.031619
1,cbyd_c2,snap,email-Enron,36692,183831,1383,2,183831,1,0.031306
1,dplus1,snap,email-Enron,36692,183831,1383,NA,183831,2,0.031583
1,cbyd_c2,snap,email-Enron,36692,183831,1383,2,183831,2,0.031322
1,dplus1,snap,email-Enron,36692,183831,1383,NA,183831,3,0.031504
1,cbyd_c2,snap,email-Enron,36692,183831,1383,2,183831,3,0.031384
1,dplus1,snap,email-Enron,36692,183831,1383,NA,183831,4,0.031484
1,cbyd_c2,snap,email-Enron,36692,183831,1383,2,183831,4,0.031373
1,dplus1,snap,com-dblp,425957,1049866,343,NA,1049866,0,0.234063
1,cbyd_c2,snap,com-dblp,425957,1049866,343,2,1049866,0,0.214293
1,dplus1,snap,com-dblp,425957,1049866,343,NA,1049866,1,0.214927
1,cbyd_c2,snap,com-dblp,425957,1049866,343,2,1049866,1,0.214189
1,dplus1,snap,com-dblp,425957,1049866,343,NA,1049866,2,0.221049
1,cbyd_c2,snap,com-dblp,425957,1049866,343,2,1049866,2,0.214766
1,dplus1,snap,com-dblp,425957,1049866,343,NA,1049866,3,0.21513
1,cbyd_c2,snap,com-dblp,425957,1049866,343,2,1049866,3,0.214236
1,dplus1,snap,com-dblp,425957,1049866,343,NA,1049866,4,0.215268
1,cbyd_c2,snap,com-dblp,425957,1049866,343,2,1049866,4,0.214362
1,dplus1,snap,com-amazon,548552,925872,549,NA,925872,0,0.205666
1,cbyd_c2,snap,com-amazon,548552,925872,549,2,925872,0,0.202158
1,dplus1,snap,com-amazon,548552,925872,549,NA,925872,1,0.201516
1,cbyd_c2,snap,com-amazon,548552,925872,549,2,925872,1,0.201874
1,dplus1,snap,com-amazon,548552,925872,549,NA,925872,2,0.20132
1,cbyd_c2,snap,com-amazon,548552,925872,549,2,925872,2,0.201927
1,dplus1,snap,com-amazon,548552,925872,549,NA,925872,3,0.201507
1,cbyd_c2,snap,com-amazon,548552,925872,549,2,925872,3,0.202213
1,dplus1,snap,com-amazon,548552,925872,549,NA,925872,4,0.201297
1,cbyd_c2,snap,com-amazon,548552,925872,549,2,925872,4,0.201937
1,dplus1,snap,roadNet-CA,1971281,2766607,12,NA,2766607,0,0.792288
1,cbyd_c2,snap,roadNet-CA,1971281,2766607,12,2,2766607,0,0.724731
1,dplus1,snap,roadNet-CA,1971281,2766607,12,NA,2766607,1,0.760051
1,cbyd_c2,snap,roadNet-CA,1971281,2766607,12,2,2766607,1,0.724187
1,dplus1,snap,roadNet-CA,1971281,2766607,12,NA,2766607,2,0.759924
1,cbyd_c2,snap,roadNet-CA,1971281,2766607,12,2,2766607,2,0.724509
1,dplus1,snap,roadNet-CA,1971281,2766607,12,NA,2766607,3,0.760749
1,cbyd_c2,snap,roadNet-CA,1971281,2766607,12,2,2766607,3,0.724235
1,dplus1,snap,roadNet-CA,1971281,2766607,12,NA,2766607,4,0.759778
1,cbyd_c2,snap,roadNet-CA,1971281,2766607,12,2,2766607,4,0.723944
2,dplus1,thread,rmat_262144,262144,2601013,NA,NA,2601013,0,0.245737
2,dplus1,thread,rmat_262144,262144,2601013,NA,NA,2601013,1,0.22227
2,dplus1,thread,rmat_262144,262144,2601013,NA,NA,2601013,2,0.222108
2,dplus1,thread,rmat_262144,262144,2601013,NA,NA,2601013,3,0.222108
2,dplus1,thread,rmat_262144,262144,2601013,NA,NA,2601013,4,0.223832
2,cbyd_c2,thread,rmat_262144,262144,2601013,NA,2,2601013,0,0.222308
2,cbyd_c2,thread,rmat_262144,262144,2601013,NA,2,2601013,1,0.221771
2,cbyd_c2,thread,rmat_262144,262144,2601013,NA,2,2601013,2,0.222324
2,cbyd_c2,thread,rmat_262144,262144,2601013,NA,2,2601013,3,0.222038
2,cbyd_c2,thread,rmat_262144,262144,2601013,NA,2,2601013,4,0.222417
2,dplus1_10batch,thread,rmat_262144,262144,2601013,NA,NA,2601013,0,0.318623
2,dplus1_10batch,thread,rmat_262144,262144,2601013,NA,NA,2601013,1,0.32789
2,dplus1_10batch,thread,rmat_262144,262144,2601013,NA,NA,2601013,2,0.336715
2,dplus1_10batch,thread,rmat_262144,262144,2601013,NA,NA,2601013,3,0.345036
2,dplus1_10batch,thread,rmat_262144,262144,2601013,NA,NA,2601013,4,0.353844
2,cbyd_c2_10batch,thread,rmat_262144,262144,2601013,NA,2,2601013,0,0.360488
2,cbyd_c2_10batch,thread,rmat_262144,262144,2601013,NA,2,2601013,1,0.36838
2,cbyd_c2_10batch,thread,rmat_262144,262144,2601013,NA,2,2601013,2,0.374787
2,cbyd_c2_10batch,thread,rmat_262144,262144,2601013,NA,2,2601013,3,0.377852
2,cbyd_c2_10batch,thread,rmat_262144,262144,2601013,NA,2,2601013,4,0.382984
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,2,2601013,0,0.241957
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,2,2601013,1,0.221217
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,2,2601013,2,0.221178
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,2,2601013,3,0.219453
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,2,2601013,4,0.218149
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,3,2601013,0,0.218205
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,3,2601013,1,0.21816
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,3,2601013,2,0.217734
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,3,2601013,3,0.218419
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,3,2601013,4,0.218392
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,4,2601013,0,0.21828
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,4,2601013,1,0.218611
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,4,2601013,2,0.217756
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,4,2601013,3,0.217693
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,4,2601013,4,0.217606
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,6,2601013,0,0.217756
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,6,2601013,1,0.217705
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,6,2601013,2,0.218014
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,6,2601013,3,0.21759
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,6,2601013,4,0.218548
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,8,2601013,0,0.217961
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,8,2601013,1,0.217703
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,8,2601013,2,0.21805
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,8,2601013,3,0.217827
2,cbyd,c_scaling,rmat_262144,262144,2601013,1894,8,2601013,4,0.217768
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,2,2601013,0,0.314473
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,2,2601013,1,0.322003
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,2,2601013,2,0.334364
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,2,2601013,3,0.339933
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,2,2601013,4,0.350043
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,3,2601013,0,0.358063
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,3,2601013,1,0.365372
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,3,2601013,2,0.371568
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,3,2601013,3,0.377615
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,3,2601013,4,0.384303
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,4,2601013,0,0.388701
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,4,2601013,1,0.392489
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,4,2601013,2,0.395344
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,4,2601013,3,0.400362
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,4,2601013,4,0.403294
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,6,2601013,0,0.40681
